store_id,sku,on_hand,in_transit,reorder_point,safety_stock
store_019,P0647,8,0,2,1
store_020,P0647,47,17,14,9
store_023,P0647,74,0,22,14
store_024,P0647,74,0,22,14
store_025,P0647,86,0,25,17
store_026,P0647,40,0,12,8
store_027,P0647,13,0,3,2
store_028,P0647,169,0,50,33
store_029,P0647,10,0,3,2
store_030,P0647,149,6,44,29
store_031,P0647,39,0,11,7
store_034,P0647,46,0,13,9
store_035,P0647,4,0,1,0
store_036,P0647,36,13,10,7
store_038,P0647,36,49,10,7
store_039,P0647,38,15,11,7
store_041,P0647,24,0,7,4
store_042,P0647,12,0,3,2
store_045,P0647,44,0,13,8
store_046,P0647,138,33,41,27
store_047,P0647,12,0,3,2
store_049,P0647,85,7,25,17
store_050,P0647,17,0,5,3
store_004,P0648,107,0,32,21
store_006,P0648,188,0,56,37
store_007,P0648,158,43,47,31
store_009,P0648,223,0,66,44
store_010,P0648,72,21,21,14
store_011,P0648,19,0,5,3
store_012,P0648,42,0,12,8
store_013,P0648,20,0,6,4
store_014,P0648,57,36,17,11
store_015,P0648,114,0,34,22
store_016,P0648,136,12,40,27
store_018,P0648,119,0,35,23
store_020,P0648,85,38,25,17
store_025,P0648,71,0,21,14
store_027,P0648,184,0,55,36
store_028,P0648,22,15,6,4
store_032,P0648,70,0,21,14
store_034,P0648,216,0,64,43
store_036,P0648,43,46,12,8
store_037,P0648,78,18,23,15
store_039,P0648,67,0,20,13
store_040,P0648,100,0,30,20
store_042,P0648,21,0,6,4
store_046,P0648,93,0,27,18
store_047,P0648,29,0,8,5
store_048,P0648,67,0,20,13
store_049,P0648,40,0,12,8
store_050,P0648,268,39,80,53
store_002,P0649,42,26,12,8
store_003,P0649,47,0,14,9
store_005,P0649,60,43,18,12
store_006,P0649,19,39,5,3
store_007,P0649,168,0,50,33
store_008,P0649,94,0,28,18
store_009,P0649,52,0,15,10
store_010,P0649,24,0,7,4
store_013,P0649,75,0,22,15
store_015,P0649,78,0,23,15
store_016,P0649,187,0,56,37
store_017,P0649,93,40,27,18
store_018,P0649,80,0,24,16
store_019,P0649,184,0,55,36
store_020,P0649,39,0,11,7
store_021,P0649,64,0,19,12
store_023,P0649,31,0,9,6
store_025,P0649,132,0,39,26
store_026,P0649,77,0,23,15
store_027,P0649,37,0,11,7
store_028,P0649,96,0,28,19
store_029,P0649,33,0,9,6
store_030,P0649,68,25,20,13
store_031,P0649,79,0,23,15
store_033,P0649,39,0,11,7
store_034,P0649,29,0,8,5
store_035,P0649,82,0,24,16
store_036,P0649,72,0,21,14
store_037,P0649,35,48,10,7
store_039,P0649,129,0,38,25
store_041,P0649,46,21,13,9
store_042,P0649,69,0,20,13
store_043,P0649,132,0,39,26
store_045,P0649,58,0,17,11
store_046,P0649,147,32,44,29
store_047,P0649,119,0,35,23
store_048,P0649,45,30,13,9
store_049,P0649,147,0,44,29
store_050,P0649,55,2,16,11
store_001,P0650,9,0,2,1
store_002,P0650,99,31,29,19
store_003,P0650,134,0,40,26
store_005,P0650,8,0,2,1
store_006,P0650,32,0,9,6
store_008,P0650,88,9,26,17
store_009,P0650,312,0,93,62
store_012,P0650,27,0,8,5
store_013,P0650,88,0,26,17
store_014,P0650,16,0,4,3
store_016,P0650,18,0,5,3
store_017,P0650,50,0,15,10
store_019,P0650,56,0,16,11
store_020,P0650,26,34,7,5
store_024,P0650,37,0,11,7
store_026,P0650,428,0,128,85
store_027,P0650,45,0,13,9
store_028,P0650,62,0,18,12
store_029,P0650,77,0,23,15
store_031,P0650,14,32,4,2
store_036,P0650,74,0,22,14
store_038,P0650,12,0,3,2
store_039,P0650,30,0,9,6
store_040,P0650,13,15,3,2
store_041,P0650,200,0,60,40
store_042,P0650,48,0,14,9
store_043,P0650,25,0,7,5
store_044,P0650,64,0,19,12
store_046,P0650,36,38,10,7
store_047,P0650,71,0,21,14
store_048,P0650,87,16,26,17
store_050,P0650,258,0,77,51
store_001,P0651,57,0,17,11
store_002,P0651,30,0,9,6
store_004,P0651,23,0,6,4
store_005,P0651,51,0,15,10
store_006,P0651,96,0,28,19
store_008,P0651,146,0,43,29
store_009,P0651,22,0,6,4
store_011,P0651,76,0,22,15
store_012,P0651,156,5,46,31
store_013,P0651,81,15,24,16
store_014,P0651,17,0,5,3
store_015,P0651,176,0,52,35
store_016,P0651,212,0,63,42
store_017,P0651,33,0,9,6
store_020,P0651,59,40,17,11
store_021,P0651,87,0,26,17
store_022,P0651,57,0,17,11
store_024,P0651,64,20,19,12
store_025,P0651,51,0,15,10
store_026,P0651,95,17,28,19
store_028,P0651,17,13,5,3
store_029,P0651,49,0,14,9
store_030,P0651,80,48,24,16
store_034,P0651,204,20,61,40
store_035,P0651,96,0,28,19
store_036,P0651,25,20,7,5
store_037,P0651,93,0,27,18
store_038,P0651,25,0,7,5
store_040,P0651,51,6,15,10
store_041,P0651,206,0,61,41
store_042,P0651,59,0,17,11
store_045,P0651,158,0,47,31
store_046,P0651,40,0,12,8
store_048,P0651,58,42,17,11
store_050,P0651,135,32,40,27
store_001,P0652,25,0,7,5
store_002,P0652,13,35,3,2
store_003,P0652,39,0,11,7
store_005,P0652,87,5,26,17
store_006,P0652,51,0,15,10
store_007,P0652,27,0,8,5
store_008,P0652,141,0,42,28
store_009,P0652,96,0,28,19
store_012,P0652,4,17,1,0
store_013,P0652,14,0,4,2
store_014,P0652,134,0,40,26
store_015,P0652,64,32,19,12
store_016,P0652,56,0,16,11
store_017,P0652,50,0,15,10
store_018,P0652,42,9,12,8
store_019,P0652,25,0,7,5
store_020,P0652,43,0,12,8
store_022,P0652,30,0,9,6
store_023,P0652,114,0,34,22
store_024,P0652,53,0,15,10
store_028,P0652,20,0,6,4
store_029,P0652,4,0,1,0
store_030,P0652,132,0,39,26
store_031,P0652,157,0,47,31
store_033,P0652,54,0,16,10
store_034,P0652,30,0,9,6
store_036,P0652,37,0,11,7
store_038,P0652,14,0,4,2
store_039,P0652,34,3,10,6
store_042,P0652,142,0,42,28
store_043,P0652,77,0,23,15
store_049,P0652,110,0,33,22
store_050,P0652,97,0,29,19
store_001,P0653,26,32,7,5
store_002,P0653,133,0,39,26
store_003,P0653,112,0,33,22
store_004,P0653,14,0,4,2
store_005,P0653,63,0,18,12
store_008,P0653,165,39,49,33
store_009,P0653,102,41,30,20
store_011,P0653,27,34,8,5
store_015,P0653,9,0,2,1
store_016,P0653,157,19,47,31
store_017,P0653,113,40,33,22
store_019,P0653,70,36,21,14
store_020,P0653,189,0,56,37
store_022,P0653,35,0,10,7
store_023,P0653,17,0,5,3
store_024,P0653,56,0,16,11
store_026,P0653,152,22,45,30
store_027,P0653,33,0,9,6
store_030,P0653,117,0,35,23
store_031,P0653,13,0,3,2
store_032,P0653,120,0,36,24
store_035,P0653,30,35,9,6
store_036,P0653,119,0,35,23
store_037,P0653,21,14,6,4
store_038,P0653,30,0,9,6
store_041,P0653,315,0,94,63
store_042,P0653,10,26,3,2
store_043,P0653,101,11,30,20
store_044,P0653,137,0,41,27
store_046,P0653,69,0,20,13
store_047,P0653,20,35,6,4
store_049,P0653,50,35,15,10
store_050,P0653,197,42,59,39
store_001,P0654,60,0,18,12
store_002,P0654,105,0,31,21
store_003,P0654,76,0,22,15
store_004,P0654,29,0,8,5
store_005,P0654,37,0,11,7
store_007,P0654,107,11,32,21
store_008,P0654,174,0,52,34
store_009,P0654,270,0,81,54
store_013,P0654,134,0,40,26
store_014,P0654,34,3,10,6
store_016,P0654,41,0,12,8
store_017,P0654,144,0,43,28
store_020,P0654,112,0,33,22
store_022,P0654,155,0,46,31
store_023,P0654,41,0,12,8
store_024,P0654,89,21,26,17
store_025,P0654,59,0,17,11
store_026,P0654,72,49,21,14
store_027,P0654,39,0,11,7
store_028,P0654,24,0,7,4
store_029,P0654,53,0,15,10
store_030,P0654,191,0,57,38
store_031,P0654,40,0,12,8
store_034,P0654,49,0,14,9
store_035,P0654,28,0,8,5
store_036,P0654,72,0,21,14
store_037,P0654,22,0,6,4
store_038,P0654,64,0,19,12
store_039,P0654,46,0,13,9
store_041,P0654,12,45,3,2
store_043,P0654,161,33,48,32
store_044,P0654,20,0,6,4
store_045,P0654,46,0,13,9
store_048,P0654,13,0,3,2
store_049,P0654,17,0,5,3
store_050,P0654,48,0,14,9
store_004,P0655,103,12,30,20
store_005,P0655,24,0,7,4
store_006,P0655,219,0,65,43
store_007,P0655,72,0,21,14
store_008,P0655,246,12,73,49
store_009,P0655,40,0,12,8
store_011,P0655,92,0,27,18
store_012,P0655,110,0,33,22
store_014,P0655,20,0,6,4
store_015,P0655,128,0,38,25
store_016,P0655,196,0,58,39
store_017,P0655,65,12,19,13
store_018,P0655,11,0,3,2
store_019,P0655,54,0,16,10
store_020,P0655,185,0,55,37
store_021,P0655,147,0,44,29
store_022,P0655,100,37,30,20
store_024,P0655,119,0,35,23
store_026,P0655,230,0,69,46
store_027,P0655,91,0,27,18
store_028,P0655,18,0,5,3
store_029,P0655,104,0,31,20
store_030,P0655,138,0,41,27
store_034,P0655,76,0,22,15
store_035,P0655,51,23,15,10
store_036,P0655,27,0,8,5
store_037,P0655,227,0,68,45
store_040,P0655,64,0,19,12
store_041,P0655,37,33,11,7
store_042,P0655,163,0,48,32
store_043,P0655,171,14,51,34
store_044,P0655,59,0,17,11
store_046,P0655,192,0,57,38
store_047,P0655,87,0,26,17
store_048,P0655,158,0,47,31
store_049,P0655,11,40,3,2
store_050,P0655,265,0,79,53
store_002,P0656,160,0,48,32
store_004,P0656,31,0,9,6
store_005,P0656,94,0,28,18
store_006,P0656,13,0,3,2
store_007,P0656,47,34,14,9
store_009,P0656,185,42,55,37
store_011,P0656,13,0,3,2
store_014,P0656,70,0,21,14
store_015,P0656,111,0,33,22
store_016,P0656,40,0,12,8
store_019,P0656,89,0,26,17
store_020,P0656,35,0,10,7
store_022,P0656,157,0,47,31
store_023,P0656,56,0,16,11
store_025,P0656,38,0,11,7
store_026,P0656,10,0,3,2
store_027,P0656,42,0,12,8
store_028,P0656,144,0,43,28
store_029,P0656,69,0,20,13
store_030,P0656,11,0,3,2
store_031,P0656,94,0,28,18
store_032,P0656,94,0,28,18
store_033,P0656,30,42,9,6
store_034,P0656,30,0,9,6
store_035,P0656,82,18,24,16
store_037,P0656,155,3,46,31
store_038,P0656,102,0,30,20
store_040,P0656,113,0,33,22
store_041,P0656,76,30,22,15
store_043,P0656,135,0,40,27
store_044,P0656,86,0,25,17
store_045,P0656,41,0,12,8
store_046,P0656,126,0,37,25
store_047,P0656,53,0,15,10
store_048,P0656,85,0,25,17
store_049,P0656,55,0,16,11
store_050,P0656,39,0,11,7
store_001,P0657,21,1,6,4
store_002,P0657,76,0,22,15
store_004,P0657,16,0,4,3
store_005,P0657,83,0,24,16
store_007,P0657,130,8,39,26
store_008,P0657,71,47,21,14
store_009,P0657,279,0,83,55
store_010,P0657,95,44,28,19
store_011,P0657,209,34,62,41
store_012,P0657,44,0,13,8
store_013,P0657,233,0,69,46
store_014,P0657,113,0,33,22
store_016,P0657,141,0,42,28
store_019,P0657,122,1,36,24
store_020,P0657,111,0,33,22
store_021,P0657,82,44,24,16
store_022,P0657,57,26,17,11
store_023,P0657,13,0,3,2
store_024,P0657,34,0,10,6
store_025,P0657,101,0,30,20
store_026,P0657,162,0,48,32
store_027,P0657,124,0,37,24
store_028,P0657,125,0,37,25
store_030,P0657,221,0,66,44
store_031,P0657,28,13,8,5
store_032,P0657,34,0,10,6
store_034,P0657,66,0,19,13
store_036,P0657,117,11,35,23
store_038,P0657,95,0,28,19
store_039,P0657,11,0,3,2
store_041,P0657,25,0,7,5
store_045,P0657,116,0,34,23
store_046,P0657,46,1,13,9
store_047,P0657,46,13,13,9
store_049,P0657,25,0,7,5
store_050,P0657,294,8,88,58
store_001,P0658,56,0,16,11
store_002,P0658,177,0,53,35
store_003,P0658,9,9,2,1
store_004,P0658,68,0,20,13
store_005,P0658,73,35,21,14
store_007,P0658,73,0,21,14
store_008,P0658,119,0,35,23
store_009,P0658,44,16,13,8
store_011,P0658,31,23,9,6
store_013,P0658,18,0,5,3
store_014,P0658,77,0,23,15
store_016,P0658,33,0,9,6
store_017,P0658,239,0,71,47
store_019,P0658,70,0,21,14
store_020,P0658,79,0,23,15
store_023,P0658,17,0,5,3
store_024,P0658,164,0,49,32
store_025,P0658,8,0,2,1
store_026,P0658,92,5,27,18
store_030,P0658,129,0,38,25
store_032,P0658,78,23,23,15
store_033,P0658,122,0,36,24
store_034,P0658,135,0,40,27
store_036,P0658,196,0,58,39
store_037,P0658,13,0,3,2
store_039,P0658,268,0,80,53
store_041,P0658,180,40,54,36
store_043,P0658,131,0,39,26
store_044,P0658,189,0,56,37
store_045,P0658,85,25,25,17
store_046,P0658,118,49,35,23
store_047,P0658,14,0,4,2
store_048,P0658,12,34,3,2
store_049,P0658,130,0,39,26
store_050,P0658,63,0,18,12
store_001,P0659,99,0,29,19
store_002,P0659,107,0,32,21
store_005,P0659,25,0,7,5
store_007,P0659,4,0,1,0
store_009,P0659,69,0,20,13
store_011,P0659,39,0,11,7
store_012,P0659,10,0,3,2
store_013,P0659,8,0,2,1
store_015,P0659,135,0,40,27
store_016,P0659,140,0,42,28
store_017,P0659,80,25,24,16
store_022,P0659,35,19,10,7
store_023,P0659,24,35,7,4
store_025,P0659,10,0,3,2
store_027,P0659,100,0,30,20
store_028,P0659,112,31,33,22
store_030,P0659,201,44,60,40
store_031,P0659,99,0,29,19
store_032,P0659,28,0,8,5
store_034,P0659,62,0,18,12
store_038,P0659,72,0,21,14
store_039,P0659,24,0,7,4
store_041,P0659,98,27,29,19
store_042,P0659,120,0,36,24
store_043,P0659,60,29,18,12
store_044,P0659,167,37,50,33
store_046,P0659,10,44,3,2
store_047,P0659,171,5,51,34
store_048,P0659,30,20,9,6
store_049,P0659,32,0,9,6
store_050,P0659,14,14,4,2
store_001,P0660,92,0,27,18
store_002,P0660,192,8,57,38
store_003,P0660,110,0,33,22
store_004,P0660,24,0,7,4
store_005,P0660,24,0,7,4
store_006,P0660,85,0,25,17
store_009,P0660,177,0,53,35
store_010,P0660,150,0,45,30
store_011,P0660,68,2,20,13
store_014,P0660,241,30,72,48
store_015,P0660,29,20,8,5
store_016,P0660,44,0,13,8
store_017,P0660,41,0,12,8
store_018,P0660,53,22,15,10
store_019,P0660,109,0,32,21
store_020,P0660,175,9,52,35
store_021,P0660,18,0,5,3
store_022,P0660,77,0,23,15
store_023,P0660,120,0,36,24
store_024,P0660,31,0,9,6
store_025,P0660,112,0,33,22
store_026,P0660,114,0,34,22
store_027,P0660,58,46,17,11
store_028,P0660,275,0,82,55
store_029,P0660,135,0,40,27
store_030,P0660,253,41,75,50
store_031,P0660,29,0,8,5
store_032,P0660,155,0,46,31
store_034,P0660,9,14,2,1
store_036,P0660,19,0,5,3
store_038,P0660,123,0,36,24
store_039,P0660,71,0,21,14
store_040,P0660,122,0,36,24
store_041,P0660,115,0,34,23
store_042,P0660,16,21,4,3
store_043,P0660,41,0,12,8
store_044,P0660,14,0,4,2
store_045,P0660,15,0,4,3
store_046,P0660,175,47,52,35
store_047,P0660,17,0,5,3
store_048,P0660,58,0,17,11
store_049,P0660,31,0,9,6
store_050,P0660,85,0,25,17
store_001,P0661,77,0,23,15
store_002,P0661,32,7,9,6
store_003,P0661,58,0,17,11
store_004,P0661,40,29,12,8
store_005,P0661,46,0,13,9
store_006,P0661,18,0,5,3
store_007,P0661,15,0,4,3
store_008,P0661,88,0,26,17
store_009,P0661,78,0,23,15
store_010,P0661,26,0,7,5
store_012,P0661,4,0,1,0
store_015,P0661,49,0,14,9
store_016,P0661,227,0,68,45
store_017,P0661,125,0,37,25
store_019,P0661,6,0,1,1
store_021,P0661,39,47,11,7
store_022,P0661,24,0,7,4
store_023,P0661,108,0,32,21
store_024,P0661,21,0,6,4
store_028,P0661,15,0,4,3
store_029,P0661,66,21,19,13
store_030,P0661,99,0,29,19
store_032,P0661,17,0,5,3
store_035,P0661,33,0,9,6
store_037,P0661,25,0,7,5
store_038,P0661,39,0,11,7
store_039,P0661,97,0,29,19
store_040,P0661,13,0,3,2
store_041,P0661,287,0,86,57
store_042,P0661,51,33,15,10
store_044,P0661,14,0,4,2
store_045,P0661,95,0,28,19
store_046,P0661,57,0,17,11
store_047,P0661,119,0,35,23
store_049,P0661,53,0,15,10
store_050,P0661,69,0,20,13
store_002,P0662,45,6,13,9
store_003,P0662,19,0,5,3
store_005,P0662,113,0,33,22
store_006,P0662,118,48,35,23
store_007,P0662,174,0,52,34
store_008,P0662,122,0,36,24
store_009,P0662,66,0,19,13
store_011,P0662,77,0,23,15
store_012,P0662,4,0,1,0
store_015,P0662,51,50,15,10
store_016,P0662,74,0,22,14
store_017,P0662,69,42,20,13
store_018,P0662,171,0,51,34
store_019,P0662,187,8,56,37
store_020,P0662,51,0,15,10
store_021,P0662,54,0,16,10
store_022,P0662,121,0,36,24
store_023,P0662,18,0,5,3
store_024,P0662,51,0,15,10
store_025,P0662,77,0,23,15
store_027,P0662,53,0,15,10
store_028,P0662,99,0,29,19
store_029,P0662,23,0,6,4
store_032,P0662,134,0,40,26
store_035,P0662,126,16,37,25
store_038,P0662,169,0,50,33
store_039,P0662,11,0,3,2
store_040,P0662,65,0,19,13
store_041,P0662,141,0,42,28
store_042,P0662,79,0,23,15
store_043,P0662,137,0,41,27
store_044,P0662,163,5,48,32
store_045,P0662,77,0,23,15
store_046,P0662,153,0,45,30
store_047,P0662,76,0,22,15
store_050,P0662,12,0,3,2
store_001,P0663,171,11,51,34
store_002,P0663,180,0,54,36
store_004,P0663,56,0,16,11
store_005,P0663,40,0,12,8
store_006,P0663,73,0,21,14
store_007,P0663,120,0,36,24
store_009,P0663,123,0,36,24
store_010,P0663,112,0,33,22
store_011,P0663,25,0,7,5
store_012,P0663,59,0,17,11
store_013,P0663,24,35,7,4
store_016,P0663,8,36,2,1
store_018,P0663,55,0,16,11
store_019,P0663,135,33,40,27
store_020,P0663,201,0,60,40
store_021,P0663,138,0,41,27
store_022,P0663,172,0,51,34
store_024,P0663,181,0,54,36
store_026,P0663,10,0,3,2
store_027,P0663,37,0,11,7
store_028,P0663,15,0,4,3
store_029,P0663,76,0,22,15
store_030,P0663,36,25,10,7
store_032,P0663,45,0,13,9
store_034,P0663,39,0,11,7
store_035,P0663,45,0,13,9
store_037,P0663,123,0,36,24
store_038,P0663,17,49,5,3
store_039,P0663,25,0,7,5
store_041,P0663,57,0,17,11
store_042,P0663,110,1,33,22
store_044,P0663,27,0,8,5
store_046,P0663,30,0,9,6
store_047,P0663,35,0,10,7
store_049,P0663,171,0,51,34
store_050,P0663,119,0,35,23
store_001,P0664,75,15,22,15
store_002,P0664,52,24,15,10
store_003,P0664,78,0,23,15
store_004,P0664,119,7,35,23
store_006,P0664,218,0,65,43
store_007,P0664,128,23,38,25
store_008,P0664,19,32,5,3
store_009,P0664,84,8,25,16
store_011,P0664,258,4,77,51
store_012,P0664,44,0,13,8
store_013,P0664,176,0,52,35
store_014,P0664,131,0,39,26
store_015,P0664,11,0,3,2
store_016,P0664,225,0,67,45
store_017,P0664,139,5,41,27
store_020,P0664,103,0,30,20
store_021,P0664,70,0,21,14
store_022,P0664,41,19,12,8
store_023,P0664,36,0,10,7
store_025,P0664,136,0,40,27
store_026,P0664,173,0,51,34
store_027,P0664,119,0,35,23
store_028,P0664,21,5,6,4
store_029,P0664,57,46,17,11
store_030,P0664,311,13,93,62
store_032,P0664,24,48,7,4
store_034,P0664,121,0,36,24
store_035,P0664,72,0,21,14
store_037,P0664,66,30,19,13
store_041,P0664,128,0,38,25
store_042,P0664,24,0,7,4
store_044,P0664,111,0,33,22
store_045,P0664,107,0,32,21
store_047,P0664,20,0,6,4
store_048,P0664,117,0,35,23
store_049,P0664,134,0,40,26
store_050,P0664,310,0,93,62
store_001,P0665,53,0,15,10
store_002,P0665,133,0,39,26
store_003,P0665,30,0,9,6
store_004,P0665,37,0,11,7
store_005,P0665,70,0,21,14
store_006,P0665,60,13,18,12
store_009,P0665,55,0,16,11
store_010,P0665,131,19,39,26
store_012,P0665,8,0,2,1
store_013,P0665,12,0,3,2
store_016,P0665,249,50,74,49
store_017,P0665,81,0,24,16
store_018,P0665,4,0,1,0
store_019,P0665,60,33,18,12
store_020,P0665,3,0,0,0
store_021,P0665,36,39,10,7
store_022,P0665,54,0,16,10
store_023,P0665,30,0,9,6
store_024,P0665,101,8,30,20
store_025,P0665,123,49,36,24
store_026,P0665,113,0,33,22
store_027,P0665,63,0,18,12
store_028,P0665,86,0,25,17
store_029,P0665,47,0,14,9
store_030,P0665,56,0,16,11
store_033,P0665,50,0,15,10
store_034,P0665,62,3,18,12
store_035,P0665,34,0,10,6
store_036,P0665,98,0,29,19
store_037,P0665,76,47,22,15
store_038,P0665,98,23,29,19
store_039,P0665,39,0,11,7
store_041,P0665,43,0,12,8
store_043,P0665,131,3,39,26
store_044,P0665,45,0,13,9
store_045,P0665,114,0,34,22
store_046,P0665,49,0,14,9
store_047,P0665,16,42,4,3
store_048,P0665,46,0,13,9
store_049,P0665,53,0,15,10
store_050,P0665,76,0,22,15
store_001,P0666,90,0,27,18
store_002,P0666,31,0,9,6
store_004,P0666,88,0,26,17
store_006,P0666,26,0,7,5
store_007,P0666,138,0,41,27
store_008,P0666,52,0,15,10
store_009,P0666,33,26,9,6
store_011,P0666,99,0,29,19
store_013,P0666,36,50,10,7
store_014,P0666,155,0,46,31
store_015,P0666,123,43,36,24
store_016,P0666,255,0,76,51
store_017,P0666,43,42,12,8
store_018,P0666,39,0,11,7
store_019,P0666,105,0,31,21
store_021,P0666,25,0,7,5
store_026,P0666,194,0,58,38
store_027,P0666,56,0,16,11
store_029,P0666,75,0,22,15
store_030,P0666,68,0,20,13
store_031,P0666,5,0,1,1
store_032,P0666,22,39,6,4
store_033,P0666,13,0,3,2
store_034,P0666,54,18,16,10
store_036,P0666,21,0,6,4
store_039,P0666,86,0,25,17
store_041,P0666,145,0,43,29
store_042,P0666,13,0,3,2
store_046,P0666,71,42,21,14
store_047,P0666,27,0,8,5
store_048,P0666,33,0,9,6
store_050,P0666,133,0,39,26
store_001,P0667,8,0,2,1
store_002,P0667,132,0,39,26
store_003,P0667,8,41,2,1
store_006,P0667,19,0,5,3
store_007,P0667,72,0,21,14
store_008,P0667,48,0,14,9
store_009,P0667,139,33,41,27
store_011,P0667,69,0,20,13
store_013,P0667,51,0,15,10
store_014,P0667,106,0,31,21
store_017,P0667,105,0,31,21
store_018,P0667,120,37,36,24
store_019,P0667,64,0,19,12
store_022,P0667,50,0,15,10
store_026,P0667,132,0,39,26
store_027,P0667,37,0,11,7
store_030,P0667,80,0,24,16
store_031,P0667,4,0,1,0
store_032,P0667,77,0,23,15
store_033,P0667,51,0,15,10
store_034,P0667,64,0,19,12
store_035,P0667,64,0,19,12
store_036,P0667,171,0,51,34
store_037,P0667,93,0,27,18
store_038,P0667,21,0,6,4
store_039,P0667,52,0,15,10
store_040,P0667,96,5,28,19
store_043,P0667,91,34,27,18
store_044,P0667,30,0,9,6
store_045,P0667,138,7,41,27
store_046,P0667,21,0,6,4
store_048,P0667,15,0,4,3
store_050,P0667,267,0,80,53
store_001,P0668,6,43,1,1
store_002,P0668,8,0,2,1
store_003,P0668,85,0,25,17
store_008,P0668,23,0,6,4
store_009,P0668,147,0,44,29
store_010,P0668,224,0,67,44
store_011,P0668,37,0,11,7
store_012,P0668,52,0,15,10
store_013,P0668,61,0,18,12
store_014,P0668,6,11,1,1
store_015,P0668,42,0,12,8
store_016,P0668,374,0,112,74
store_017,P0668,183,0,54,36
store_019,P0668,80,24,24,16
store_020,P0668,7,0,2,1
store_021,P0668,26,0,7,5
store_023,P0668,40,0,12,8
store_026,P0668,192,50,57,38
store_027,P0668,77,43,23,15
store_028,P0668,30,15,9,6
store_029,P0668,202,0,60,40
store_030,P0668,96,0,28,19
store_031,P0668,210,0,63,42
store_032,P0668,45,0,13,9
store_034,P0668,34,0,10,6
store_037,P0668,140,0,42,28
store_038,P0668,142,48,42,28
store_039,P0668,23,0,6,4
store_041,P0668,204,0,61,40
store_042,P0668,118,3,35,23
store_043,P0668,126,0,37,25
store_044,P0668,73,0,21,14
store_045,P0668,39,0,11,7
store_046,P0668,93,4,27,18
store_047,P0668,95,0,28,19
store_048,P0668,139,0,41,27
store_050,P0668,381,0,114,76
store_001,P0669,135,4,40,27
store_002,P0669,29,41,8,5
store_004,P0669,33,0,9,6
store_005,P0669,151,0,45,30
store_006,P0669,113,0,33,22
store_007,P0669,63,0,18,12
store_008,P0669,35,0,10,7
store_009,P0669,21,0,6,4
store_010,P0669,76,0,22,15
store_012,P0669,24,0,7,4
store_013,P0669,124,30,37,24
store_014,P0669,20,0,6,4
store_015,P0669,32,0,9,6
store_016,P0669,37,0,11,7
store_017,P0669,17,0,5,3
store_018,P0669,18,14,5,3
store_020,P0669,39,0,11,7
store_021,P0669,209,0,62,41
store_022,P0669,94,17,28,18
store_023,P0669,71,0,21,14
store_025,P0669,34,0,10,6
store_026,P0669,78,10,23,15
store_028,P0669,56,0,16,11
store_029,P0669,181,0,54,36
store_030,P0669,267,0,80,53
store_031,P0669,125,0,37,25
store_032,P0669,46,0,13,9
store_033,P0669,63,49,18,12
store_034,P0669,39,0,11,7
store_035,P0669,155,0,46,31
store_037,P0669,189,0,56,37
store_038,P0669,28,0,8,5
